Date,Year,Quarter,QuarterLabel,Month,MonthName,MonthShort,YearMonth,Day,Weekday,WeekdayName,IsWeekend
2016-08-20,2016,3,Q3 2016,8,August,Aug,2016-08,20,6,Saturday,True
2016-08-21,2016,3,Q3 2016,8,August,Aug,2016-08,21,7,Sunday,True
2016-08-22,2016,3,Q3 2016,8,August,Aug,2016-08,22,1,Monday,False
2016-08-23,2016,3,Q3 2016,8,August,Aug,2016-08,23,2,Tuesday,False
2016-08-24,2016,3,Q3 2016,8,August,Aug,2016-08,24,3,Wednesday,False
2016-08-25,2016,3,Q3 2016,8,August,Aug,2016-08,25,4,Thursday,False
2016-08-26,2016,3,Q3 2016,8,August,Aug,2016-08,26,5,Friday,False
2016-08-27,2016,3,Q3 2016,8,August,Aug,2016-08,27,6,Saturday,True
2016-08-28,2016,3,Q3 2016,8,August,Aug,2016-08,28,7,Sunday,True
2016-08-29,2016,3,Q3 2016,8,August,Aug,2016-08,29,1,Monday,False
2016-08-30,2016,3,Q3 2016,8,August,Aug,2016-08,30,2,Tuesday,False
2016-08-31,2016,3,Q3 2016,8,August,Aug,2016-08,31,3,Wednesday,False
2016-09-01,2016,3,Q3 2016,9,September,Sep,2016-09,1,4,Thursday,False
2016-09-02,2016,3,Q3 2016,9,September,Sep,2016-09,2,5,Friday,False
2016-09-03,2016,3,Q3 2016,9,September,Sep,2016-09,3,6,Saturday,True
2016-09-04,2016,3,Q3 2016,9,September,Sep,2016-09,4,7,Sunday,True
2016-09-05,2016,3,Q3 2016,9,September,Sep,2016-09,5,1,Monday,False
2016-09-06,2016,3,Q3 2016,9,September,Sep,2016-09,6,2,Tuesday,False
2016-09-07,2016,3,Q3 2016,9,September,Sep,2016-09,7,3,Wednesday,False
2016-09-08,2016,3,Q3 2016,9,September,Sep,2016-09,8,4,Thursday,False
2016-09-09,2016,3,Q3 2016,9,September,Sep,2016-09,9,5,Friday,False
2016-09-10,2016,3,Q3 2016,9,September,Sep,2016-09,10,6,Saturday,True
2016-09-11,2016,3,Q3 2016,9,September,Sep,2016-09,11,7,Sunday,True
2016-09-12,2016,3,Q3 2016,9,September,Sep,2016-09,12,1,Monday,False
2016-09-13,2016,3,Q3 2016,9,September,Sep,2016-09,13,2,Tuesday,False
2016-09-14,2016,3,Q3 2016,9,September,Sep,2016-09,14,3,Wednesday,False
2016-09-15,2016,3,Q3 2016,9,September,Sep,2016-09,15,4,Thursday,False
2016-09-16,2016,3,Q3 2016,9,September,Sep,2016-09,16,5,Friday,False
2016-09-17,2016,3,Q3 2016,9,September,Sep,2016-09,17,6,Saturday,True
2016-09-18,2016,3,Q3 2016,9,September,Sep,2016-09,18,7,Sunday,True
2016-09-19,2016,3,Q3 2016,9,September,Sep,2016-09,19,1,Monday,False
2016-09-20,2016,3,Q3 2016,9,September,Sep,2016-09,20,2,Tuesday,False
2016-09-21,2016,3,Q3 2016,9,September,Sep,2016-09,21,3,Wednesday,False
2016-09-22,2016,3,Q3 2016,9,September,Sep,2016-09,22,4,Thursday,False
2016-09-23,2016,3,Q3 2016,9,September,Sep,2016-09,23,5,Friday,False
2016-09-24,2016,3,Q3 2016,9,September,Sep,2016-09,24,6,Saturday,True
2016-09-25,2016,3,Q3 2016,9,September,Sep,2016-09,25,7,Sunday,True
2016-09-26,2016,3,Q3 2016,9,September,Sep,2016-09,26,1,Monday,False
2016-09-27,2016,3,Q3 2016,9,September,Sep,2016-09,27,2,Tuesday,False
2016-09-28,2016,3,Q3 2016,9,September,Sep,2016-09,28,3,Wednesday,False
2016-09-29,2016,3,Q3 2016,9,September,Sep,2016-09,29,4,Thursday,False
2016-09-30,2016,3,Q3 2016,9,September,Sep,2016-09,30,5,Friday,False
2016-10-01,2016,4,Q4 2016,10,October,Oct,2016-10,1,6,Saturday,True
2016-10-02,2016,4,Q4 2016,10,October,Oct,2016-10,2,7,Sunday,True
2016-10-03,2016,4,Q4 2016,10,October,Oct,2016-10,3,1,Monday,False
2016-10-04,2016,4,Q4 2016,10,October,Oct,2016-10,4,2,Tuesday,False
2016-10-05,2016,4,Q4 2016,10,October,Oct,2016-10,5,3,Wednesday,False
2016-10-06,2016,4,Q4 2016,10,October,Oct,2016-10,6,4,Thursday,False
2016-10-07,2016,4,Q4 2016,10,October,Oct,2016-10,7,5,Friday,False
2016-10-08,2016,4,Q4 2016,10,October,Oct,2016-10,8,6,Saturday,True
2016-10-09,2016,4,Q4 2016,10,October,Oct,2016-10,9,7,Sunday,True
2016-10-10,2016,4,Q4 2016,10,October,Oct,2016-10,10,1,Monday,False
2016-10-11,2016,4,Q4 2016,10,October,Oct,2016-10,11,2,Tuesday,False
2016-10-12,2016,4,Q4 2016,10,October,Oct,2016-10,12,3,Wednesday,False
2016-10-13,2016,4,Q4 2016,10,October,Oct,2016-10,13,4,Thursday,False
2016-10-14,2016,4,Q4 2016,10,October,Oct,2016-10,14,5,Friday,False
2016-10-15,2016,4,Q4 2016,10,October,Oct,2016-10,15,6,Saturday,True
2016-10-16,2016,4,Q4 2016,10,October,Oct,2016-10,16,7,Sunday,True
2016-10-17,2016,4,Q4 2016,10,October,Oct,2016-10,17,1,Monday,False
2016-10-18,2016,4,Q4 2016,10,October,Oct,2016-10,18,2,Tuesday,False
2016-10-19,2016,4,Q4 2016,10,October,Oct,2016-10,19,3,Wednesday,False
2016-10-20,2016,4,Q4 2016,10,October,Oct,2016-10,20,4,Thursday,False
2016-10-21,2016,4,Q4 2016,10,October,Oct,2016-10,21,5,Friday,False
2016-10-22,2016,4,Q4 2016,10,October,Oct,2016-10,22,6,Saturday,True
2016-10-23,2016,4,Q4 2016,10,October,Oct,2016-10,23,7,Sunday,True
2016-10-24,2016,4,Q4 2016,10,October,Oct,2016-10,24,1,Monday,False
2016-10-25,2016,4,Q4 2016,10,October,Oct,2016-10,25,2,Tuesday,False
2016-10-26,2016,4,Q4 2016,10,October,Oct,2016-10,26,3,Wednesday,False
2016-10-27,2016,4,Q4 2016,10,October,Oct,2016-10,27,4,Thursday,False
2016-10-28,2016,4,Q4 2016,10,October,Oct,2016-10,28,5,Friday,False
2016-10-29,2016,4,Q4 2016,10,October,Oct,2016-10,29,6,Saturday,True
2016-10-30,2016,4,Q4 2016,10,October,Oct,2016-10,30,7,Sunday,True
2016-10-31,2016,4,Q4 2016,10,October,Oct,2016-10,31,1,Monday,False
2016-11-01,2016,4,Q4 2016,11,November,Nov,2016-11,1,2,Tuesday,False
2016-11-02,2016,4,Q4 2016,11,November,Nov,2016-11,2,3,Wednesday,False
2016-11-03,2016,4,Q4 2016,11,November,Nov,2016-11,3,4,Thursday,False
2016-11-04,2016,4,Q4 2016,11,November,Nov,2016-11,4,5,Friday,False
2016-11-05,2016,4,Q4 2016,11,November,Nov,2016-11,5,6,Saturday,True
2016-11-06,2016,4,Q4 2016,11,November,Nov,2016-11,6,7,Sunday,True
2016-11-07,2016,4,Q4 2016,11,November,Nov,2016-11,7,1,Monday,False
2016-11-08,2016,4,Q4 2016,11,November,Nov,2016-11,8,2,Tuesday,False
2016-11-09,2016,4,Q4 2016,11,November,Nov,2016-11,9,3,Wednesday,False
2016-11-10,2016,4,Q4 2016,11,November,Nov,2016-11,10,4,Thursday,False
2016-11-11,2016,4,Q4 2016,11,November,Nov,2016-11,11,5,Friday,False
2016-11-12,2016,4,Q4 2016,11,November,Nov,2016-11,12,6,Saturday,True
2016-11-13,2016,4,Q4 2016,11,November,Nov,2016-11,13,7,Sunday,True
2016-11-14,2016,4,Q4 2016,11,November,Nov,2016-11,14,1,Monday,False
2016-11-15,2016,4,Q4 2016,11,November,Nov,2016-11,15,2,Tuesday,False
2016-11-16,2016,4,Q4 2016,11,November,Nov,2016-11,16,3,Wednesday,False
2016-11-17,2016,4,Q4 2016,11,November,Nov,2016-11,17,4,Thursday,False
2016-11-18,2016,4,Q4 2016,11,November,Nov,2016-11,18,5,Friday,False
2016-11-19,2016,4,Q4 2016,11,November,Nov,2016-11,19,6,Saturday,True
2016-11-20,2016,4,Q4 2016,11,November,Nov,2016-11,20,7,Sunday,True
2016-11-21,2016,4,Q4 2016,11,November,Nov,2016-11,21,1,Monday,False
2016-11-22,2016,4,Q4 2016,11,November,Nov,2016-11,22,2,Tuesday,False
2016-11-23,2016,4,Q4 2016,11,November,Nov,2016-11,23,3,Wednesday,False
2016-11-24,2016,4,Q4 2016,11,November,Nov,2016-11,24,4,Thursday,False
2016-11-25,2016,4,Q4 2016,11,November,Nov,2016-11,25,5,Friday,False
2016-11-26,2016,4,Q4 2016,11,November,Nov,2016-11,26,6,Saturday,True
2016-11-27,2016,4,Q4 2016,11,November,Nov,2016-11,27,7,Sunday,True
2016-11-28,2016,4,Q4 2016,11,November,Nov,2016-11,28,1,Monday,False
2016-11-29,2016,4,Q4 2016,11,November,Nov,2016-11,29,2,Tuesday,False
2016-11-30,2016,4,Q4 2016,11,November,Nov,2016-11,30,3,Wednesday,False
2016-12-01,2016,4,Q4 2016,12,December,Dec,2016-12,1,4,Thursday,False
2016-12-02,2016,4,Q4 2016,12,December,Dec,2016-12,2,5,Friday,False
2016-12-03,2016,4,Q4 2016,12,December,Dec,2016-12,3,6,Saturday,True
2016-12-04,2016,4,Q4 2016,12,December,Dec,2016-12,4,7,Sunday,True
2016-12-05,2016,4,Q4 2016,12,December,Dec,2016-12,5,1,Monday,False
2016-12-06,2016,4,Q4 2016,12,December,Dec,2016-12,6,2,Tuesday,False
2016-12-07,2016,4,Q4 2016,12,December,Dec,2016-12,7,3,Wednesday,False
2016-12-08,2016,4,Q4 2016,12,December,Dec,2016-12,8,4,Thursday,False
2016-12-09,2016,4,Q4 2016,12,December,Dec,2016-12,9,5,Friday,False
2016-12-10,2016,4,Q4 2016,12,December,Dec,2016-12,10,6,Saturday,True
2016-12-11,2016,4,Q4 2016,12,December,Dec,2016-12,11,7,Sunday,True
2016-12-12,2016,4,Q4 2016,12,December,Dec,2016-12,12,1,Monday,False
2016-12-13,2016,4,Q4 2016,12,December,Dec,2016-12,13,2,Tuesday,False
2016-12-14,2016,4,Q4 2016,12,December,Dec,2016-12,14,3,Wednesday,False
2016-12-15,2016,4,Q4 2016,12,December,Dec,2016-12,15,4,Thursday,False
2016-12-16,2016,4,Q4 2016,12,December,Dec,2016-12,16,5,Friday,False
2016-12-17,2016,4,Q4 2016,12,December,Dec,2016-12,17,6,Saturday,True
2016-12-18,2016,4,Q4 2016,12,December,Dec,2016-12,18,7,Sunday,True
2016-12-19,2016,4,Q4 2016,12,December,Dec,2016-12,19,1,Monday,False
2016-12-20,2016,4,Q4 2016,12,December,Dec,2016-12,20,2,Tuesday,False
2016-12-21,2016,4,Q4 2016,12,December,Dec,2016-12,21,3,Wednesday,False
2016-12-22,2016,4,Q4 2016,12,December,Dec,2016-12,22,4,Thursday,False
2016-12-23,2016,4,Q4 2016,12,December,Dec,2016-12,23,5,Friday,False
2016-12-24,2016,4,Q4 2016,12,December,Dec,2016-12,24,6,Saturday,True
2016-12-25,2016,4,Q4 2016,12,December,Dec,2016-12,25,7,Sunday,True
2016-12-26,2016,4,Q4 2016,12,December,Dec,2016-12,26,1,Monday,False
2016-12-27,2016,4,Q4 2016,12,December,Dec,2016-12,27,2,Tuesday,False
2016-12-28,2016,4,Q4 2016,12,December,Dec,2016-12,28,3,Wednesday,False
2016-12-29,2016,4,Q4 2016,12,December,Dec,2016-12,29,4,Thursday,False
2016-12-30,2016,4,Q4 2016,12,December,Dec,2016-12,30,5,Friday,False
2016-12-31,2016,4,Q4 2016,12,December,Dec,2016-12,31,6,Saturday,True
2017-01-01,2017,1,Q1 2017,1,January,Jan,2017-01,1,7,Sunday,True
2017-01-02,2017,1,Q1 2017,1,January,Jan,2017-01,2,1,Monday,False
2017-01-03,2017,1,Q1 2017,1,January,Jan,2017-01,3,2,Tuesday,False
2017-01-04,2017,1,Q1 2017,1,January,Jan,2017-01,4,3,Wednesday,False
2017-01-05,2017,1,Q1 2017,1,January,Jan,2017-01,5,4,Thursday,False
2017-01-06,2017,1,Q1 2017,1,January,Jan,2017-01,6,5,Friday,False
2017-01-07,2017,1,Q1 2017,1,January,Jan,2017-01,7,6,Saturday,True
2017-01-08,2017,1,Q1 2017,1,January,Jan,2017-01,8,7,Sunday,True
2017-01-09,2017,1,Q1 2017,1,January,Jan,2017-01,9,1,Monday,False
2017-01-10,2017,1,Q1 2017,1,January,Jan,2017-01,10,2,Tuesday,False
2017-01-11,2017,1,Q1 2017,1,January,Jan,2017-01,11,3,Wednesday,False
2017-01-12,2017,1,Q1 2017,1,January,Jan,2017-01,12,4,Thursday,False
2017-01-13,2017,1,Q1 2017,1,January,Jan,2017-01,13,5,Friday,False
2017-01-14,2017,1,Q1 2017,1,January,Jan,2017-01,14,6,Saturday,True
2017-01-15,2017,1,Q1 2017,1,January,Jan,2017-01,15,7,Sunday,True
2017-01-16,2017,1,Q1 2017,1,January,Jan,2017-01,16,1,Monday,False
2017-01-17,2017,1,Q1 2017,1,January,Jan,2017-01,17,2,Tuesday,False
2017-01-18,2017,1,Q1 2017,1,January,Jan,2017-01,18,3,Wednesday,False
2017-01-19,2017,1,Q1 2017,1,January,Jan,2017-01,19,4,Thursday,False
2017-01-20,2017,1,Q1 2017,1,January,Jan,2017-01,20,5,Friday,False
2017-01-21,2017,1,Q1 2017,1,January,Jan,2017-01,21,6,Saturday,True
2017-01-22,2017,1,Q1 2017,1,January,Jan,2017-01,22,7,Sunday,True
2017-01-23,2017,1,Q1 2017,1,January,Jan,2017-01,23,1,Monday,False
2017-01-24,2017,1,Q1 2017,1,January,Jan,2017-01,24,2,Tuesday,False
2017-01-25,2017,1,Q1 2017,1,January,Jan,2017-01,25,3,Wednesday,False
2017-01-26,2017,1,Q1 2017,1,January,Jan,2017-01,26,4,Thursday,False
2017-01-27,2017,1,Q1 2017,1,January,Jan,2017-01,27,5,Friday,False
2017-01-28,2017,1,Q1 2017,1,January,Jan,2017-01,28,6,Saturday,True
2017-01-29,2017,1,Q1 2017,1,January,Jan,2017-01,29,7,Sunday,True
2017-01-30,2017,1,Q1 2017,1,January,Jan,2017-01,30,1,Monday,False
2017-01-31,2017,1,Q1 2017,1,January,Jan,2017-01,31,2,Tuesday,False
2017-02-01,2017,1,Q1 2017,2,February,Feb,2017-02,1,3,Wednesday,False
2017-02-02,2017,1,Q1 2017,2,February,Feb,2017-02,2,4,Thursday,False
2017-02-03,2017,1,Q1 2017,2,February,Feb,2017-02,3,5,Friday,False
2017-02-04,2017,1,Q1 2017,2,February,Feb,2017-02,4,6,Saturday,True
2017-02-05,2017,1,Q1 2017,2,February,Feb,2017-02,5,7,Sunday,True
2017-02-06,2017,1,Q1 2017,2,February,Feb,2017-02,6,1,Monday,False
2017-02-07,2017,1,Q1 2017,2,February,Feb,2017-02,7,2,Tuesday,False
2017-02-08,2017,1,Q1 2017,2,February,Feb,2017-02,8,3,Wednesday,False
2017-02-09,2017,1,Q1 2017,2,February,Feb,2017-02,9,4,Thursday,False
2017-02-10,2017,1,Q1 2017,2,February,Feb,2017-02,10,5,Friday,False
2017-02-11,2017,1,Q1 2017,2,February,Feb,2017-02,11,6,Saturday,True
2017-02-12,2017,1,Q1 2017,2,February,Feb,2017-02,12,7,Sunday,True
2017-02-13,2017,1,Q1 2017,2,February,Feb,2017-02,13,1,Monday,False
2017-02-14,2017,1,Q1 2017,2,February,Feb,2017-02,14,2,Tuesday,False
2017-02-15,2017,1,Q1 2017,2,February,Feb,2017-02,15,3,Wednesday,False
2017-02-16,2017,1,Q1 2017,2,February,Feb,2017-02,16,4,Thursday,False
2017-02-17,2017,1,Q1 2017,2,February,Feb,2017-02,17,5,Friday,False
2017-02-18,2017,1,Q1 2017,2,February,Feb,2017-02,18,6,Saturday,True
2017-02-19,2017,1,Q1 2017,2,February,Feb,2017-02,19,7,Sunday,True
2017-02-20,2017,1,Q1 2017,2,February,Feb,2017-02,20,1,Monday,False
2017-02-21,2017,1,Q1 2017,2,February,Feb,2017-02,21,2,Tuesday,False
2017-02-22,2017,1,Q1 2017,2,February,Feb,2017-02,22,3,Wednesday,False
2017-02-23,2017,1,Q1 2017,2,February,Feb,2017-02,23,4,Thursday,False
2017-02-24,2017,1,Q1 2017,2,February,Feb,2017-02,24,5,Friday,False
2017-02-25,2017,1,Q1 2017,2,February,Feb,2017-02,25,6,Saturday,True
2017-02-26,2017,1,Q1 2017,2,February,Feb,2017-02,26,7,Sunday,True
2017-02-27,2017,1,Q1 2017,2,February,Feb,2017-02,27,1,Monday,False
2017-02-28,2017,1,Q1 2017,2,February,Feb,2017-02,28,2,Tuesday,False
2017-03-01,2017,1,Q1 2017,3,March,Mar,2017-03,1,3,Wednesday,False
2017-03-02,2017,1,Q1 2017,3,March,Mar,2017-03,2,4,Thursday,False
2017-03-03,2017,1,Q1 2017,3,March,Mar,2017-03,3,5,Friday,False
2017-03-04,2017,1,Q1 2017,3,March,Mar,2017-03,4,6,Saturday,True
2017-03-05,2017,1,Q1 2017,3,March,Mar,2017-03,5,7,Sunday,True
2017-03-06,2017,1,Q1 2017,3,March,Mar,2017-03,6,1,Monday,False
2017-03-07,2017,1,Q1 2017,3,March,Mar,2017-03,7,2,Tuesday,False
2017-03-08,2017,1,Q1 2017,3,March,Mar,2017-03,8,3,Wednesday,False
2017-03-09,2017,1,Q1 2017,3,March,Mar,2017-03,9,4,Thursday,False
2017-03-10,2017,1,Q1 2017,3,March,Mar,2017-03,10,5,Friday,False
2017-03-11,2017,1,Q1 2017,3,March,Mar,2017-03,11,6,Saturday,True
2017-03-12,2017,1,Q1 2017,3,March,Mar,2017-03,12,7,Sunday,True
2017-03-13,2017,1,Q1 2017,3,March,Mar,2017-03,13,1,Monday,False
2017-03-14,2017,1,Q1 2017,3,March,Mar,2017-03,14,2,Tuesday,False
2017-03-15,2017,1,Q1 2017,3,March,Mar,2017-03,15,3,Wednesday,False
2017-03-16,2017,1,Q1 2017,3,March,Mar,2017-03,16,4,Thursday,False
2017-03-17,2017,1,Q1 2017,3,March,Mar,2017-03,17,5,Friday,False
2017-03-18,2017,1,Q1 2017,3,March,Mar,2017-03,18,6,Saturday,True
2017-03-19,2017,1,Q1 2017,3,March,Mar,2017-03,19,7,Sunday,True
2017-03-20,2017,1,Q1 2017,3,March,Mar,2017-03,20,1,Monday,False
2017-03-21,2017,1,Q1 2017,3,March,Mar,2017-03,21,2,Tuesday,False
2017-03-22,2017,1,Q1 2017,3,March,Mar,2017-03,22,3,Wednesday,False
2017-03-23,2017,1,Q1 2017,3,March,Mar,2017-03,23,4,Thursday,False
2017-03-24,2017,1,Q1 2017,3,March,Mar,2017-03,24,5,Friday,False
2017-03-25,2017,1,Q1 2017,3,March,Mar,2017-03,25,6,Saturday,True
2017-03-26,2017,1,Q1 2017,3,March,Mar,2017-03,26,7,Sunday,True
2017-03-27,2017,1,Q1 2017,3,March,Mar,2017-03,27,1,Monday,False
2017-03-28,2017,1,Q1 2017,3,March,Mar,2017-03,28,2,Tuesday,False
2017-03-29,2017,1,Q1 2017,3,March,Mar,2017-03,29,3,Wednesday,False
2017-03-30,2017,1,Q1 2017,3,March,Mar,2017-03,30,4,Thursday,False
2017-03-31,2017,1,Q1 2017,3,March,Mar,2017-03,31,5,Friday,False
2017-04-01,2017,2,Q2 2017,4,April,Apr,2017-04,1,6,Saturday,True
2017-04-02,2017,2,Q2 2017,4,April,Apr,2017-04,2,7,Sunday,True
2017-04-03,2017,2,Q2 2017,4,April,Apr,2017-04,3,1,Monday,False
2017-04-04,2017,2,Q2 2017,4,April,Apr,2017-04,4,2,Tuesday,False
2017-04-05,2017,2,Q2 2017,4,April,Apr,2017-04,5,3,Wednesday,False
2017-04-06,2017,2,Q2 2017,4,April,Apr,2017-04,6,4,Thursday,False
2017-04-07,2017,2,Q2 2017,4,April,Apr,2017-04,7,5,Friday,False
2017-04-08,2017,2,Q2 2017,4,April,Apr,2017-04,8,6,Saturday,True
2017-04-09,2017,2,Q2 2017,4,April,Apr,2017-04,9,7,Sunday,True
2017-04-10,2017,2,Q2 2017,4,April,Apr,2017-04,10,1,Monday,False
2017-04-11,2017,2,Q2 2017,4,April,Apr,2017-04,11,2,Tuesday,False
2017-04-12,2017,2,Q2 2017,4,April,Apr,2017-04,12,3,Wednesday,False
2017-04-13,2017,2,Q2 2017,4,April,Apr,2017-04,13,4,Thursday,False
2017-04-14,2017,2,Q2 2017,4,April,Apr,2017-04,14,5,Friday,False
2017-04-15,2017,2,Q2 2017,4,April,Apr,2017-04,15,6,Saturday,True
2017-04-16,2017,2,Q2 2017,4,April,Apr,2017-04,16,7,Sunday,True
2017-04-17,2017,2,Q2 2017,4,April,Apr,2017-04,17,1,Monday,False
2017-04-18,2017,2,Q2 2017,4,April,Apr,2017-04,18,2,Tuesday,False
2017-04-19,2017,2,Q2 2017,4,April,Apr,2017-04,19,3,Wednesday,False
2017-04-20,2017,2,Q2 2017,4,April,Apr,2017-04,20,4,Thursday,False
2017-04-21,2017,2,Q2 2017,4,April,Apr,2017-04,21,5,Friday,False
2017-04-22,2017,2,Q2 2017,4,April,Apr,2017-04,22,6,Saturday,True
2017-04-23,2017,2,Q2 2017,4,April,Apr,2017-04,23,7,Sunday,True
2017-04-24,2017,2,Q2 2017,4,April,Apr,2017-04,24,1,Monday,False
2017-04-25,2017,2,Q2 2017,4,April,Apr,2017-04,25,2,Tuesday,False
2017-04-26,2017,2,Q2 2017,4,April,Apr,2017-04,26,3,Wednesday,False
2017-04-27,2017,2,Q2 2017,4,April,Apr,2017-04,27,4,Thursday,False
2017-04-28,2017,2,Q2 2017,4,April,Apr,2017-04,28,5,Friday,False
2017-04-29,2017,2,Q2 2017,4,April,Apr,2017-04,29,6,Saturday,True
2017-04-30,2017,2,Q2 2017,4,April,Apr,2017-04,30,7,Sunday,True
2017-05-01,2017,2,Q2 2017,5,May,May,2017-05,1,1,Monday,False
2017-05-02,2017,2,Q2 2017,5,May,May,2017-05,2,2,Tuesday,False
2017-05-03,2017,2,Q2 2017,5,May,May,2017-05,3,3,Wednesday,False
2017-05-04,2017,2,Q2 2017,5,May,May,2017-05,4,4,Thursday,False
2017-05-05,2017,2,Q2 2017,5,May,May,2017-05,5,5,Friday,False
2017-05-06,2017,2,Q2 2017,5,May,May,2017-05,6,6,Saturday,True
2017-05-07,2017,2,Q2 2017,5,May,May,2017-05,7,7,Sunday,True
2017-05-08,2017,2,Q2 2017,5,May,May,2017-05,8,1,Monday,False
2017-05-09,2017,2,Q2 2017,5,May,May,2017-05,9,2,Tuesday,False
2017-05-10,2017,2,Q2 2017,5,May,May,2017-05,10,3,Wednesday,False
2017-05-11,2017,2,Q2 2017,5,May,May,2017-05,11,4,Thursday,False
2017-05-12,2017,2,Q2 2017,5,May,May,2017-05,12,5,Friday,False
2017-05-13,2017,2,Q2 2017,5,May,May,2017-05,13,6,Saturday,True
2017-05-14,2017,2,Q2 2017,5,May,May,2017-05,14,7,Sunday,True
2017-05-15,2017,2,Q2 2017,5,May,May,2017-05,15,1,Monday,False
2017-05-16,2017,2,Q2 2017,5,May,May,2017-05,16,2,Tuesday,False
2017-05-17,2017,2,Q2 2017,5,May,May,2017-05,17,3,Wednesday,False
2017-05-18,2017,2,Q2 2017,5,May,May,2017-05,18,4,Thursday,False
2017-05-19,2017,2,Q2 2017,5,May,May,2017-05,19,5,Friday,False
2017-05-20,2017,2,Q2 2017,5,May,May,2017-05,20,6,Saturday,True
2017-05-21,2017,2,Q2 2017,5,May,May,2017-05,21,7,Sunday,True
2017-05-22,2017,2,Q2 2017,5,May,May,2017-05,22,1,Monday,False
2017-05-23,2017,2,Q2 2017,5,May,May,2017-05,23,2,Tuesday,False
2017-05-24,2017,2,Q2 2017,5,May,May,2017-05,24,3,Wednesday,False
2017-05-25,2017,2,Q2 2017,5,May,May,2017-05,25,4,Thursday,False
2017-05-26,2017,2,Q2 2017,5,May,May,2017-05,26,5,Friday,False
2017-05-27,2017,2,Q2 2017,5,May,May,2017-05,27,6,Saturday,True
2017-05-28,2017,2,Q2 2017,5,May,May,2017-05,28,7,Sunday,True
2017-05-29,2017,2,Q2 2017,5,May,May,2017-05,29,1,Monday,False
2017-05-30,2017,2,Q2 2017,5,May,May,2017-05,30,2,Tuesday,False
2017-05-31,2017,2,Q2 2017,5,May,May,2017-05,31,3,Wednesday,False
2017-06-01,2017,2,Q2 2017,6,June,Jun,2017-06,1,4,Thursday,False
2017-06-02,2017,2,Q2 2017,6,June,Jun,2017-06,2,5,Friday,False
2017-06-03,2017,2,Q2 2017,6,June,Jun,2017-06,3,6,Saturday,True
2017-06-04,2017,2,Q2 2017,6,June,Jun,2017-06,4,7,Sunday,True
2017-06-05,2017,2,Q2 2017,6,June,Jun,2017-06,5,1,Monday,False
2017-06-06,2017,2,Q2 2017,6,June,Jun,2017-06,6,2,Tuesday,False
2017-06-07,2017,2,Q2 2017,6,June,Jun,2017-06,7,3,Wednesday,False
2017-06-08,2017,2,Q2 2017,6,June,Jun,2017-06,8,4,Thursday,False
2017-06-09,2017,2,Q2 2017,6,June,Jun,2017-06,9,5,Friday,False
2017-06-10,2017,2,Q2 2017,6,June,Jun,2017-06,10,6,Saturday,True
2017-06-11,2017,2,Q2 2017,6,June,Jun,2017-06,11,7,Sunday,True
2017-06-12,2017,2,Q2 2017,6,June,Jun,2017-06,12,1,Monday,False
2017-06-13,2017,2,Q2 2017,6,June,Jun,2017-06,13,2,Tuesday,False
2017-06-14,2017,2,Q2 2017,6,June,Jun,2017-06,14,3,Wednesday,False
2017-06-15,2017,2,Q2 2017,6,June,Jun,2017-06,15,4,Thursday,False
2017-06-16,2017,2,Q2 2017,6,June,Jun,2017-06,16,5,Friday,False
2017-06-17,2017,2,Q2 2017,6,June,Jun,2017-06,17,6,Saturday,True
2017-06-18,2017,2,Q2 2017,6,June,Jun,2017-06,18,7,Sunday,True
2017-06-19,2017,2,Q2 2017,6,June,Jun,2017-06,19,1,Monday,False
2017-06-20,2017,2,Q2 2017,6,June,Jun,2017-06,20,2,Tuesday,False
2017-06-21,2017,2,Q2 2017,6,June,Jun,2017-06,21,3,Wednesday,False
2017-06-22,2017,2,Q2 2017,6,June,Jun,2017-06,22,4,Thursday,False
2017-06-23,2017,2,Q2 2017,6,June,Jun,2017-06,23,5,Friday,False
2017-06-24,2017,2,Q2 2017,6,June,Jun,2017-06,24,6,Saturday,True
2017-06-25,2017,2,Q2 2017,6,June,Jun,2017-06,25,7,Sunday,True
2017-06-26,2017,2,Q2 2017,6,June,Jun,2017-06,26,1,Monday,False
2017-06-27,2017,2,Q2 2017,6,June,Jun,2017-06,27,2,Tuesday,False
2017-06-28,2017,2,Q2 2017,6,June,Jun,2017-06,28,3,Wednesday,False
2017-06-29,2017,2,Q2 2017,6,June,Jun,2017-06,29,4,Thursday,False
2017-06-30,2017,2,Q2 2017,6,June,Jun,2017-06,30,5,Friday,False
2017-07-01,2017,3,Q3 2017,7,July,Jul,2017-07,1,6,Saturday,True
2017-07-02,2017,3,Q3 2017,7,July,Jul,2017-07,2,7,Sunday,True
2017-07-03,2017,3,Q3 2017,7,July,Jul,2017-07,3,1,Monday,False
2017-07-04,2017,3,Q3 2017,7,July,Jul,2017-07,4,2,Tuesday,False
2017-07-05,2017,3,Q3 2017,7,July,Jul,2017-07,5,3,Wednesday,False
2017-07-06,2017,3,Q3 2017,7,July,Jul,2017-07,6,4,Thursday,False
2017-07-07,2017,3,Q3 2017,7,July,Jul,2017-07,7,5,Friday,False
2017-07-08,2017,3,Q3 2017,7,July,Jul,2017-07,8,6,Saturday,True
2017-07-09,2017,3,Q3 2017,7,July,Jul,2017-07,9,7,Sunday,True
2017-07-10,2017,3,Q3 2017,7,July,Jul,2017-07,10,1,Monday,False
